 0.903767 0.369614 0.215847 
 0.612597 0.420733 0.669110 
 0.088326 -0.083726 -0.992567 
 0.850208 -0.044047 0.524602 
 0.737557 0.081650 -0.670330 
 -0.017523 0.172703 -0.984818 
 -0.136829 -0.987475 0.078559 
 0.977654 -0.154461 -0.142597 
 0.717229 -0.295073 -0.631280 
 0.683684 0.609609 0.401189 
 0.362253 -0.848385 -0.386025 
 0.686381 0.679113 -0.260167 
 0.448942 0.479311 0.754130 
 0.819983 0.402442 -0.407023 
 -0.651957 -0.732888 -0.194492 
 -0.369198 -0.773566 0.515062 
 -0.754150 0.458526 0.470118 
 -0.319575 -0.897826 -0.302952 
 0.549652 -0.804418 -0.225378 
 0.289143 -0.924935 0.246761 
 -0.626932 -0.433081 -0.647609 
 -0.815034 0.391317 0.427306 
 0.591119 0.494427 0.637275 
 0.746277 0.587396 -0.313109 
 0.102415 -0.828756 -0.550158 
 0.201056 -0.384901 0.900793 
 0.062883 0.521406 0.850989 
 -0.638437 0.760836 -0.116303 
 -0.152819 -0.040226 0.987435 
 0.753955 0.136790 0.642526 
 -0.612934 -0.787724 0.061667 
 -0.848115 0.394878 0.353231 
 -0.866902 -0.438957 -0.236216 
 -0.875964 -0.435058 -0.208355 
 -0.982964 -0.085223 -0.162848 
 -0.371031 -0.700936 0.609117 
 0.563621 0.050263 0.824503 
 0.416366 0.838800 -0.350790 
 0.329437 -0.921790 -0.204390 
 0.085932 0.808710 -0.581896 
 0.680752 0.539566 -0.495424 
 0.804300 0.439803 -0.399594 
 0.712955 0.076956 0.696974 
 -0.231463 0.314362 0.920653 
 -0.406796 -0.779867 0.475735 
 0.923067 -0.281422 0.262202 
 0.768917 -0.419244 0.482703 
 -0.007373 -0.718784 0.695194 
 0.982144 -0.024030 -0.186591 
 0.940960 0.205072 -0.269331 
 0.053392 -0.361236 -0.930945 
 -0.606070 0.673085 0.423834 
 0.579260 0.141266 -0.802809 
 0.689143 -0.279403 0.668592 
 -0.593700 0.060961 0.802374 
 0.673655 -0.611078 -0.415658 
 -0.010431 -0.906155 0.422817 
 -0.138339 -0.904040 -0.404443 
 0.399656 0.851819 0.338642 
 0.423578 -0.394728 -0.815335 
 -0.119244 0.301546 0.945966 
 0.771480 0.156018 -0.616829 
 0.769599 0.176532 -0.613640 
 0.093713 0.804892 -0.585975 
 0.534528 -0.808495 -0.246201 
 -0.362363 0.369746 0.855559 
 -0.295317 -0.782635 0.547969 
 -0.293467 -0.222294 -0.929765 
 0.050582 0.823829 -0.564577 
 -0.756586 0.339634 -0.558772 
 0.566611 -0.017597 0.823797 
 -0.462397 0.886673 -0.000212 
 0.707978 0.485410 0.512976 
 -0.545485 -0.563513 0.620402 
 0.687649 0.487842 -0.537726 
 -0.655929 -0.634739 0.408490 
 -0.767762 0.373507 -0.520610 
 -0.745458 0.266953 -0.610760 
 0.809222 0.228246 0.541353 
 -0.001822 -0.237941 -0.971278 
 0.915243 -0.047961 0.400037 
 -0.182623 -0.967749 -0.173527 
 0.917493 -0.265534 -0.296139 
 -0.274901 0.948234 0.158999 
 -0.786187 0.027689 -0.617368 
 0.760171 -0.292513 -0.580152 
 -0.712743 0.660062 0.237310 
 0.488782 0.339423 0.803669 
 0.610698 -0.195586 0.767329 
 0.443907 -0.579740 0.683263 
 -0.818802 -0.203335 -0.536859 
 -0.941938 -0.177178 -0.285237 
 -0.983922 -0.145082 -0.104162 
 0.959052 0.087132 0.269496 
 0.554809 -0.641571 0.529693 
 -0.796016 -0.394673 -0.458903 
 -0.082861 -0.668481 0.739099 
 -0.002249 -0.129069 -0.991633 
 0.544135 -0.194929 -0.816039 
 -0.872451 0.281230 -0.399673 
 -0.098413 -0.994070 0.046263 
 0.278560 0.285829 0.916900 
 -0.574549 0.750211 0.327227 
 -0.563024 0.433720 -0.703485 
 0.021370 0.695064 0.718630 
 -0.017144 -0.760674 0.648908 
 -0.669211 -0.554184 -0.495012 
 -0.902264 -0.430654 -0.021382 
 -0.704106 0.035995 -0.709182 
 0.795528 0.287790 0.533209 
 -0.316654 -0.939846 0.128138 
 -0.574106 -0.797830 -0.184037 
 -0.741553 -0.049455 0.669069 
 0.331431 0.547958 0.768047 
 0.978660 0.140143 -0.150284 
 -0.945484 -0.322190 0.047468 
 -0.349894 0.159050 0.923189 
 0.085578 0.883335 0.460865 
 0.450826 0.663017 -0.597632 
 -0.766801 0.550167 0.330654 
 0.915930 0.181080 -0.358165 
 0.147218 0.697495 0.701305 
 -0.092330 0.017941 0.995567 
 0.384785 0.093286 0.918280 
 0.122420 -0.026908 -0.992114 
 0.211735 0.033069 -0.976767 
 0.148176 0.756763 0.636674 
 -0.652230 0.078961 0.753897 
 0.496323 -0.058982 0.866132 
 0.751580 -0.496218 -0.434622 
 0.011922 -0.998721 0.049144 
 -0.137717 -0.356997 -0.923898 
 -0.181030 -0.899239 0.398243 
 0.431359 0.493251 0.755402 
 -0.838528 0.330258 0.433360 
 -0.987723 -0.140479 -0.068333 
 0.719581 0.105099 -0.686409 
 0.291023 -0.606367 0.740016 
 0.119657 -0.658996 0.742568 
 0.486982 0.861792 0.141999 
 -0.726842 -0.586452 0.357457 
 -0.530562 0.847319 0.023529 
 -0.504604 -0.329240 0.798108 
 -0.155757 -0.962029 0.224141 
 -0.155953 -0.349177 -0.923988 
 -0.453927 0.576247 -0.679624 
 -0.889855 -0.450179 0.074136 
 -0.038942 -0.787410 0.615199 
 -0.019671 -0.398736 0.916855 
 -0.391749 -0.394792 -0.831067 
 -0.917382 0.390449 -0.077200 
 -0.500159 0.862332 -0.078897 
 -0.421201 0.575216 -0.701225 
 0.047551 -0.307586 0.950331 
 0.126538 0.844536 -0.520334 
 0.900812 0.211766 -0.379069 
 0.862199 0.029512 0.505710 
 -0.700923 0.700051 0.136512 
 0.395248 -0.424779 -0.814458 
 0.715340 0.644118 0.270924 
 0.658902 -0.243964 -0.711569 
 -0.851509 -0.209011 -0.480882 
 0.207861 0.191839 0.959162 
 0.728891 0.519139 0.446331 
 0.602548 0.797573 -0.028515 
 -0.657921 -0.208321 -0.723701 
 0.797285 -0.602421 -0.037762 
 0.621956 -0.781160 -0.054405 
 0.164936 0.571334 0.803974 
 0.831519 -0.279960 0.479790 
 0.411928 -0.149896 -0.898803 
 -0.065366 -0.769786 -0.634947 
 -0.108266 0.483233 0.868772 
 -0.453389 -0.802544 0.387764 
 -0.113766 0.736496 -0.666807 
 -0.169562 -0.138980 -0.975671 
 0.326883 -0.540499 0.775248 
 -0.363439 -0.713622 -0.598879 
 0.772396 -0.125047 -0.622710 
 0.881713 -0.432963 0.187418 
 0.229364 0.894624 -0.383457 
 -0.203293 -0.008383 0.979082 
 0.733836 0.296226 0.611339 
 -0.574831 -0.667135 -0.473815 
 -0.866170 0.239208 -0.438782 
 -0.690153 0.552376 0.467514 
 -0.371082 -0.892489 0.256441 
 -0.935506 0.131012 -0.328123 
 -0.790364 -0.325223 0.519186 
 -0.786839 0.282005 -0.548960 
 -0.051743 -0.336566 -0.940237 
 0.790118 0.512548 0.336167 
 -0.671166 -0.315712 -0.670718 
 0.063177 0.948960 0.309004 
 -0.195929 -0.261174 -0.945198 
 -0.740771 0.164766 0.651237 
 -0.282666 0.819068 -0.499226 
 -0.794015 -0.354847 0.493583 
 0.061282 -0.960633 -0.270977 
 0.270287 0.939759 -0.209281 
 -0.226240 -0.485492 0.844460 
 0.465854 0.683219 0.562309 
 0.432304 0.411294 0.802466 
 0.464365 0.022907 -0.885348 
 0.628357 0.201628 0.751341 
 0.573128 0.273792 0.772375 
 0.355647 -0.910484 0.211032 
 0.577551 -0.621264 0.529591 
 -0.338249 0.830000 -0.443494 
 -0.237553 0.951358 0.196180 
 -0.028100 0.588405 0.808078 
 0.490228 -0.772756 0.403143 
 0.208472 -0.810035 -0.548071 
 0.497617 -0.390941 -0.774301 
 0.145500 0.632289 0.760947 
 0.860980 0.436360 -0.261349 
 0.757061 0.260794 -0.599037 
 0.942481 -0.332717 0.032073 
 -0.410164 -0.352098 0.841304 
 -0.623595 0.779359 0.061066 
 -0.455793 0.660943 -0.596161 
 -0.162560 -0.916774 -0.364828 
 0.946463 0.318479 -0.052712 
 0.532468 -0.838089 -0.118677 
 -0.943091 0.332105 -0.016887 
 0.240300 -0.190131 0.951896 
 0.599936 0.800035 0.004569 
 0.998925 0.032418 0.033142 
 -0.815109 0.534291 0.223900 
 -0.869411 -0.442858 -0.219093 
 0.882811 -0.264796 -0.387980 
 0.815186 0.528714 -0.236500 
 0.337854 -0.859713 -0.383077 
 0.429803 0.336892 0.837719 
 0.628882 -0.309597 -0.713202 
 -0.353793 -0.563067 -0.746851 
 0.586519 -0.193770 0.786415 
 0.432496 -0.861873 -0.264807 
 0.932384 0.272240 0.237791 
 0.726763 -0.453421 -0.515969 
 -0.687542 0.056873 -0.723914 
 -0.192424 0.701943 -0.685747 
 -0.484267 -0.752471 -0.446400 
 -0.055282 0.901641 -0.428938 
 -0.439134 -0.787627 -0.432210 
 0.760766 0.335818 0.555392 
 -0.981334 -0.153521 0.115825 
 0.332989 -0.517635 0.788145 
 0.150180 -0.785992 -0.599719 
 -0.600262 -0.355392 0.716507 
 -0.469291 0.503300 0.725572 
 -0.121364 0.342655 -0.931589 
 -0.866135 -0.492624 0.084454 
 0.625611 0.779093 -0.040316 
 0.530421 0.772267 -0.349653 
 -0.694761 -0.709615 -0.117277 
 0.262697 0.442306 0.857529 
 -0.349477 0.282082 -0.893474 
 0.562423 0.732748 -0.383093 
 0.264532 -0.912499 -0.312039 
 -0.808544 -0.316065 -0.496346 
 -0.607452 0.512081 -0.607269 
 -0.062390 -0.852752 0.518577 
 0.289965 -0.315554 0.903519 
 -0.262645 -0.687690 0.676831 
 0.323892 -0.931305 -0.166629 
 -0.428667 0.818910 0.381617 
 0.353792 -0.276990 0.893369 
 0.552125 -0.595133 -0.583931 
 -0.174210 0.835980 -0.520374 
 0.011520 -0.324863 0.945691 
 0.630130 0.234725 -0.740162 
 0.512446 0.626196 0.587603 
 0.912377 0.386712 -0.134248 
 -0.629141 -0.108131 -0.769733 
 0.895551 0.444647 -0.016689 
 0.817544 -0.547118 -0.179677 
 -0.689250 -0.346686 0.636194 
 0.394437 0.908634 -0.137125 
 0.465149 0.634818 0.616962 
 -0.101218 -0.947166 -0.304355 
 0.309320 -0.023553 -0.950666 
 0.676884 -0.414683 0.608166 
 -0.166102 0.756655 -0.632363 
 -0.502185 -0.465077 -0.729049 
 0.436672 -0.313895 0.843082 
 -0.507134 0.679659 0.529981 
 0.436809 0.753561 0.491268 
 -0.400308 -0.883152 -0.244534 
 0.130304 -0.798245 -0.588070 
 -0.719404 -0.111339 0.685610 
 0.792963 -0.493000 0.357995 
 -0.230674 0.895471 0.380685 
 -0.223915 -0.269071 0.936730 
 0.298066 0.874966 0.381564 
 0.117153 -0.755667 -0.644393 
 0.036889 -0.961725 0.271524 
 -0.614306 0.662798 0.428166 
 -0.420412 -0.747398 0.514442 
 0.584834 -0.351196 0.731184 
 0.494151 -0.044614 0.868231 
 0.502113 0.134651 0.854255 
 -0.554028 0.685919 -0.471771 
 0.222512 0.749014 -0.624073 
 -0.884803 -0.133602 -0.446401 
 0.682290 -0.671774 -0.288444 
 -0.166229 0.932013 0.322056 
 0.994679 0.085220 -0.057888 
 -0.978863 0.203490 0.020472 
 0.469842 -0.881407 -0.048692 
 -0.649256 -0.099035 0.754094 
 -0.166173 0.984886 0.048854 
 0.004596 -0.883348 0.468694 
 0.190367 0.576431 -0.794662 
 -0.826132 -0.483072 -0.290082 
 0.788456 0.163299 -0.593018 
 -0.551172 -0.415712 -0.723459 
 0.464164 -0.382054 -0.799116 
 0.766409 0.562903 0.309445 
 0.728411 0.602770 -0.325709 
 -0.848401 0.215910 0.483320 
 -0.350552 -0.348553 -0.869267 
 0.277560 0.955920 0.095795 
 -0.973815 -0.182155 -0.136028 
 -0.505559 0.853477 -0.126440 
 -0.793231 0.342417 0.503522 
 -0.450991 -0.816819 0.359740 
 0.547563 0.062811 -0.834404 
 -0.020022 0.861555 0.507270 
 -0.105921 0.949964 -0.293853 
 -0.381658 0.099625 -0.918919 
 -0.096177 0.826528 0.554619 
 -0.475874 0.498944 0.724292 
 -0.204690 0.553922 -0.807015 
 0.609269 0.049524 -0.791416 
 -0.257167 0.753327 -0.605280 
 -0.700188 -0.553543 0.450918 
 0.622553 0.749842 -0.223974 
 -0.560457 -0.819966 -0.116381 
 0.084468 -0.859364 0.504339 
 -0.475510 0.116861 0.871914 
 -0.524360 -0.242589 -0.816209 
 -0.706186 -0.626230 -0.330360 
 -0.647593 0.760304 0.050598 
 -0.586502 -0.294912 -0.754349 
 0.945304 -0.190611 -0.264705 
 -0.431275 -0.322370 0.842662 
 -0.192844 0.483656 -0.853749 
 -0.730665 0.487590 -0.477896 
 -0.686493 -0.422771 -0.591602 
 -0.653234 -0.738461 0.167214 
 0.941223 0.318090 0.113653 
 0.445698 0.721343 0.530111 
 -0.778559 -0.407547 -0.477233 
 0.438585 -0.404433 0.802544 
 -0.087796 -0.964157 -0.250387 
 0.341838 0.007321 0.939731 
 0.881308 -0.462387 0.097441 
 0.181800 0.129845 0.974725 
 0.125819 -0.850038 -0.511473 
 0.466398 0.877767 0.109534 
 -0.070656 0.047133 0.996387 
 0.392262 -0.919853 -0.000907 
 0.584717 0.775496 0.238142 
 0.138132 0.815681 -0.561768 
 -0.021379 0.484676 0.874433 
 -0.476328 -0.867284 0.144674 
 -0.432792 -0.805716 0.404368 
 -0.321143 0.658202 -0.680909 
 0.401965 -0.855788 0.325654 
 0.571891 -0.776504 0.264540 
 0.496438 0.437894 -0.749532 
 -0.863431 -0.395682 0.312926 
 -0.778021 0.438182 -0.450199 
 -0.689769 -0.448837 -0.568123 
 0.320232 0.772176 0.548813 
 0.370169 -0.910612 -0.183739 
 -0.744004 0.654641 -0.133801 
 0.023894 0.104821 -0.994204 
 0.429409 -0.886056 -0.174678 
 -0.700055 -0.599484 0.387997 
 0.908792 0.410078 0.077028 
 -0.089799 -0.884209 -0.458378 
 0.939482 0.251083 0.233090 
 -0.805029 -0.253463 0.536363 
 -0.422610 -0.556218 -0.715558 
 0.915617 0.027855 -0.401087 
 -0.223882 -0.901698 -0.369888 
 -0.028867 -0.790934 -0.611220 
 -0.285052 -0.678450 -0.677090 
 -0.396575 -0.856548 0.330232 
 0.038156 -0.262170 0.964267 
 -0.231929 0.468888 -0.852263 
 -0.312234 -0.360940 -0.878768 
 -0.864255 -0.289236 -0.411589 
 0.774276 -0.552898 0.307897 
 0.096111 -0.969894 0.223760 
 0.991562 0.069263 -0.109576 
 -0.893526 0.436124 -0.106805 
 0.817275 0.122066 0.563170 
 0.924290 -0.075215 -0.374207 
 0.121654 -0.990418 0.065368 
 0.343157 0.494559 -0.798533 
 0.142770 0.739273 -0.658097 
 -0.460392 0.397528 -0.793732 
 0.033346 -0.645502 0.763030 
 0.392730 0.280539 -0.875820 
 -0.475732 -0.533636 -0.699223 
 -0.881902 0.291819 0.370258 
 -0.362767 -0.269920 0.891932 
 0.101208 -0.280655 0.954458 
 -0.761606 0.440208 0.475577 
 0.534637 0.791451 0.296257 
 0.602577 -0.232021 0.763589 
 -0.758246 0.650203 -0.047949 
 0.482200 0.792717 0.372939 
 -0.567464 0.789704 -0.233135 
 0.472165 -0.083809 -0.877517 
 -0.276609 -0.949978 0.145015 
 0.585251 0.547924 0.597713 
 0.587366 0.608913 -0.533128 
 -0.388447 0.433504 -0.813132 
 -0.411353 0.768953 -0.489387 
 0.395374 0.288080 -0.872175 
 -0.805802 -0.592043 0.012990 
 -0.835814 -0.364881 0.410214 
 0.430677 0.890451 -0.147016 
 -0.481187 0.806570 0.343371 
 0.807421 0.485242 -0.335576 
 0.605037 -0.690043 -0.397204 
 0.215315 -0.209881 0.953724 
 0.282913 0.942342 -0.178752 
 0.431147 0.834433 -0.343269 
 -0.598006 0.776307 0.199338 
 0.119371 0.047480 0.991714 
 -0.821119 -0.274162 -0.500599 
 -0.227902 -0.320789 0.919323 
 0.818829 -0.214765 0.532349 
 0.218910 -0.428302 -0.876719 
 0.661150 0.737132 0.139706 
 -0.781615 0.569042 0.255479 
 -0.511192 -0.783647 -0.352958 
 0.924999 -0.213931 -0.314023 
 0.893517 0.432973 0.119002 
 -0.779560 0.493285 -0.385948 
 -0.605872 0.497510 0.620808 
 0.756215 -0.478268 -0.446541 
 0.597458 -0.644527 -0.477104 
 -0.836920 0.255017 0.484284 
 -0.231219 0.063173 0.970848 
 -0.726071 -0.595634 0.343572 
 -0.936407 -0.169168 0.307448 
 -0.398714 0.833909 -0.381605 
 -0.510280 0.395512 -0.763665 
 0.997196 0.040276 -0.063078 
 -0.809358 -0.076135 0.582360 
 -0.399415 -0.319718 0.859213 
 0.619989 -0.478836 0.621555 
 0.410505 -0.241090 -0.879409 
 0.832728 0.473093 -0.287658 
 0.886101 -0.374321 -0.273330 
 0.637890 0.681761 -0.358187 
 0.904387 0.092438 -0.416580 
 0.952800 -0.045890 0.300109 
 -0.678363 0.656998 -0.328903 
 0.436596 -0.859574 -0.265550 
 0.844433 -0.526058 0.100971 
 0.220114 -0.932879 -0.285109 
 0.069238 0.378948 -0.922824 
 -0.367741 -0.163945 0.915363 
 -0.848883 -0.337641 0.406689 
 -0.537262 -0.841940 -0.049877 
 0.157724 0.519211 0.839966 
 -0.342345 -0.771167 0.536751 
 0.870113 0.355152 0.341716 
 0.931475 -0.124611 0.341799 
 -0.462978 -0.169072 0.870095 
 0.394575 0.057842 0.917042 
 0.883713 -0.467849 0.013026 
 -0.841437 -0.382338 0.381839 
 0.936713 -0.294628 0.189113 
 0.162135 -0.986011 0.038656 
 -0.768835 0.541072 0.340785 
 0.087240 -0.994848 -0.051633 
 -0.764169 0.326604 -0.556216 
 0.365486 0.480587 -0.797155 
 -0.663570 0.315037 0.678547 
 -0.790007 -0.611773 -0.040268 
 -0.317469 -0.596786 0.736926 
 0.049324 -0.797237 0.601648 
 0.357074 0.093095 -0.929425 
 0.005815 -0.952133 -0.305629 
 0.936728 -0.348767 0.030039 
 -0.253987 0.154016 0.954866 
 0.388779 0.047964 0.920082 
 0.052309 0.955840 0.289195 
 -0.115738 0.378675 -0.918265 
 -0.050336 -0.875790 0.480060 
 0.688070 0.725362 -0.020218 
 0.633811 -0.676524 -0.374965 
 -0.963008 -0.269019 0.015632 
 0.818101 -0.354407 -0.452886 
 0.834055 -0.526988 0.163204 
 -0.405060 0.910102 -0.087413 
 -0.995485 0.065551 -0.068648 
 0.346962 -0.589410 0.729529 
 0.914740 0.086138 -0.394754 
 0.330697 0.888748 0.317437 
 -0.829598 0.242613 0.502897 
 0.673952 0.678027 0.293374 
 -0.492646 0.705197 -0.509899 
 0.109347 0.604746 -0.788876 
 0.658395 -0.425313 0.620987 
 -0.854182 -0.255509 0.452867 
 0.541406 -0.502524 0.674054 
 0.747577 0.142842 0.648633 
 -0.126199 0.818276 -0.560801 
 -0.069756 -0.872609 0.483413 
 0.445856 0.607356 -0.657519 
 0.343830 -0.578392 0.739759 
 -0.664994 -0.581032 -0.469239 
 -0.615608 0.367507 -0.697112 
 0.602397 -0.271625 -0.750558 
 0.703732 -0.710032 0.024799 
 -0.231964 -0.970020 -0.072484 
 0.206289 0.913302 -0.351175 
 0.563168 -0.467302 -0.681520 
 0.021214 0.669509 -0.742501 
 0.315066 -0.661539 -0.680515 
 0.344523 0.937470 -0.049532 
 -0.875979 -0.446187 -0.183245 
 -0.718005 0.438733 -0.540353 
 -0.574740 -0.772910 0.268857 
 -0.577887 -0.742747 0.338192 
 -0.555341 0.764518 -0.327275 
 0.834369 0.548515 0.054400 
 0.789437 0.521061 -0.324476 
 0.384750 -0.873626 0.297902 
 -0.326653 -0.919413 0.219039 
 -0.968575 0.236288 0.077652 
 0.016356 0.185371 0.982533 
 0.351113 -0.850964 -0.390615 
 -0.734346 -0.088580 0.672971 
 -0.925342 -0.266819 0.269352 
 -0.250084 0.627034 0.737758 
 0.108476 0.095377 -0.989513 
 0.694466 0.173256 -0.698355 
 0.194597 -0.248768 -0.948813 
 0.666751 -0.552510 0.500175 
 0.486558 0.869619 -0.083814 
 -0.557632 -0.743031 -0.370071 
 -0.029930 -0.549368 0.835044 
 0.195915 0.954049 0.226732 
 -0.378201 0.923380 -0.065831 
 0.417471 0.632776 0.652160 
 0.887311 -0.379802 -0.261591 
 -0.908129 -0.224849 -0.353193 
 0.600555 0.628316 -0.494522 
 0.218087 0.956361 0.194450 
 0.076495 -0.435735 -0.896818 
 -0.556365 -0.565899 -0.608454 
 -0.462597 -0.751108 -0.470999 
 0.062888 0.450717 0.890449 
 0.202566 -0.855086 0.477278 
 -0.055570 0.250460 -0.966531 
 -0.165913 -0.948893 -0.268469 
 -0.445195 0.805209 -0.391715 
 0.481597 -0.671787 -0.562821 
 0.951409 0.205521 -0.229308 
 -0.246164 -0.318588 0.915372 
 0.804804 -0.021237 -0.593161 
 -0.788166 -0.263355 -0.556272 
 0.500088 -0.586185 -0.637416 
 -0.232400 0.750408 -0.618771 
 0.194716 0.279701 0.940135 
 0.887101 0.080819 0.454445 
 0.211113 0.394058 -0.894511 
 0.431291 -0.517281 -0.739194 
 0.090951 0.335945 0.937480 
 0.407975 -0.895208 0.179330 
 -0.606265 -0.200131 -0.769669 
 -0.450203 0.394835 -0.800889 
 -0.874425 0.377054 -0.305305 
 -0.721458 0.015868 -0.692277 
 -0.794280 -0.293967 -0.531697 
 0.026906 -0.889420 0.456298 
 0.214429 -0.559690 -0.800479 
 0.327879 -0.672376 -0.663631 
 0.580532 -0.621584 -0.525943 
 0.053699 0.055323 -0.997023 
 -0.529464 -0.060350 -0.846183 
 0.634783 0.728578 0.257340 
 -0.281639 0.539305 -0.793618 
 0.293293 -0.933102 0.208084 
 0.361684 -0.576988 -0.732304 
 0.096662 -0.782352 -0.615290 
 0.636531 0.265333 0.724173 
 -0.983250 -0.182096 -0.007764 
 -0.458795 -0.012341 -0.888456 
 -0.614685 -0.697839 0.367673 
 0.460657 0.061533 -0.885443 
 -0.536452 0.778500 0.325817 
 0.683715 -0.712079 -0.159617 
 0.745532 -0.662147 0.075784 
 -0.064141 0.924140 0.376631 
 0.851294 -0.411023 -0.326126 
 0.943224 0.090421 -0.319613 
 0.503374 0.864067 -0.001286 
 0.115367 0.949933 0.290374 
 -0.954859 -0.166257 0.246175 
 -0.137600 -0.761888 -0.632924 
 -0.351356 0.883951 0.308511 
 -0.690507 0.175857 0.701623 
 -0.435490 -0.032023 0.899624 
 -0.259054 -0.341699 -0.903401 
 -0.130277 0.263362 -0.955860 
 0.093694 0.312357 -0.945333 
 0.359099 0.002358 0.933297 
 -0.018845 -0.994730 0.100782 
 0.251131 -0.110845 -0.961585 
 -0.397818 -0.297457 0.867905 
 -0.519360 0.817139 0.250099 
 0.010648 0.035683 -0.999306 
 0.978425 0.200620 -0.049349 
 -0.718215 0.685414 0.119894 
 0.756601 0.579558 -0.302767 
 0.131752 0.070629 -0.988763 
 -0.363961 0.706651 0.606776 
 0.902889 -0.364851 0.227320 
 0.122275 0.531215 0.838367 
 -0.883563 0.374717 -0.280897 
 0.806384 0.127988 -0.577376 
 -0.122241 -0.767254 0.629586 
 -0.001968 -0.084244 -0.996443 
 0.950698 0.283308 -0.126135 
 0.350134 -0.848242 -0.397356 
 -0.729745 -0.069242 -0.680204 
 -0.632316 0.766746 0.110799 
 0.024894 -0.964262 -0.263780 
 0.554693 -0.830514 -0.050628 
 -0.661398 0.417749 -0.622928 
 -0.400006 -0.651728 0.644396 
 0.796061 0.426083 0.429815 
 0.708208 -0.598535 -0.374428 
 -0.227374 -0.859139 0.458455 
 0.488664 -0.848450 0.203325 
 -0.113167 -0.020287 -0.993369 
 -0.987551 0.089520 0.129340 
 0.979580 -0.079676 0.184594 
 -0.421124 0.622892 -0.659288 
 0.361987 -0.881301 -0.303766 
 0.011663 -0.384279 -0.923143 
 -0.706723 -0.661577 0.250716 
 0.042386 0.951793 0.303799 
 -0.494557 0.737930 0.459209 
 -0.874725 0.406326 -0.264114 
 0.060035 0.958826 -0.277578 
 0.414252 0.047761 0.908908 
 0.372913 -0.129186 -0.918829 
 -0.274439 0.226642 0.934514 
 0.745161 -0.049806 0.665022 
 0.650249 -0.020626 0.759441 
 0.418823 -0.318295 0.850456 
 -0.409769 0.686533 0.600634 
 -0.689102 -0.368975 -0.623696 
 -0.620587 0.530988 -0.576995 
 -0.425924 0.076243 -0.901541 
 0.051748 -0.998660 0.000820 
 0.114307 0.088093 0.989532 
 -0.661618 -0.610882 -0.434838 
 -0.449913 0.821317 -0.350737 
 0.157615 -0.001206 0.987500 
 -0.229668 0.496498 -0.837103 
 0.209327 0.819717 -0.533148 
 -0.637229 -0.559042 -0.530483 
 -0.884980 0.182803 -0.428245 
 0.413827 -0.597017 -0.687254 
 -0.748366 0.242559 0.617343 
 -0.654294 0.677361 -0.336274 
 0.609918 0.738191 -0.288227 
 -0.922613 0.103566 0.371564 
 0.251562 -0.922080 0.294085 
 -0.924467 -0.371769 0.084554 
 0.108396 -0.270711 0.956538 
 -0.911851 0.278351 -0.301744 
 -0.141717 -0.304524 -0.941903 
 -0.048911 0.861836 0.504823 
 -0.020263 -0.998249 0.055565 
 0.504466 -0.203306 -0.839155 
 -0.108302 -0.929050 0.353748 
 -0.329621 -0.763772 0.554980 
 -0.699688 -0.658805 -0.276431 
 -0.463620 -0.748330 0.474403 
 -0.019204 -0.999672 0.016967 
 0.712543 -0.612841 -0.341627 
 0.172532 -0.776506 0.606029 
 0.172626 0.697312 0.695669 
 -0.359741 -0.552421 -0.751942 
 0.192912 -0.920995 0.338457 
